designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 5966508889035147520",5966508889035147520,253.60090523536786,-41.84535918713305,0.7076243516049214,0.047127445101568965,-1.9821472712485686,1.0157205,19.62332,2.2337036,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889035158272",5966508889035158272,253.60072559128028,-41.841723131032936,0.5056063468901094,-0.50192404598355,-2.275083219089261,1.04526,19.479856,2.872408,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889035159168",5966508889035159168,253.60425670516292,-41.83938074644064,1.0658198783573467,-1.4131190427458287,-2.9521720365162336,1.034939,19.91392,2.7977695,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889035168000",5966508889035168000,253.60359630356118,-41.83802703861299,0.36228887624053013,-0.33371053975441345,-2.375921165912038,1.2178756,14.043687,2.2127867,16.38412,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 5966508889037562752",5966508889037562752,253.60187676923852,-41.84433888071322,1.0729696582904897,-1.3808139850485948,-1.3263619945755316,1.17028,20.024412,2.744749,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889038636800",5966508889038636800,253.60260521549174,-41.837313735647875,0.5418591179058799,-0.9571627735614873,-1.8663965579671102,0.9367278,18.648127,2.307623,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889038971392",5966508889038971392,253.60790251864975,-41.84270090995728,0.840879778465379,-3.733930524670389,-2.5501857460577404,1.1123226,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889038971520",5966508889038971520,253.60007397174567,-41.84377771106365,0.7162639189221939,-1.3904927555214643,-1.0096168411901245,1.074246,20.374378,2.4188519,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889043746304",5966508889043746304,253.6089357561902,-41.844884586812505,1.0274045743734825,6.63228381007103,2.046482208542768,1.1637182,20.596485,1.5691471,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889043747456",5966508889043747456,253.60012113608607,-41.84888138981125,-1.2835005227714813,-6.191408647299471,-6.438648267135475,1.1622338,20.687841,2.0620232,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889043747584",5966508889043747584,253.59807113961955,-41.84722923491013,,,,,20.554092,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044212480",5966508889044212480,253.61178169376308,-41.85336463159412,,,,,20.831806,2.276947,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044212992",5966508889044212992,253.61527127984573,-41.85032072167013,,,,,20.815285,1.8099461,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044213120",5966508889044213120,253.61588852632408,-41.849510262678066,,,,,20.739569,2.2552567,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044213248",5966508889044213248,253.6104674235314,-41.85297559830854,,,,,20.797302,2.336296,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044217344",5966508889044217344,253.61035983254104,-41.847793964551,,,,,20.933012,-0.2840004,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044218752",5966508889044218752,253.6124432950307,-41.84437432631159,,,,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044222464",5966508889044222464,253.6086413149573,-41.8416739631633,,,,,20.726322,2.1606827,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044223616",5966508889044223616,253.60792811354867,-41.840678242475626,0.5052926641953459,0.5316835996283125,-0.8430120783725648,1.0118759,20.641554,3.6696396,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044224768",5966508889044224768,253.60204577993264,-41.84278361168322,,,,,20.939003,1.5813942,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044723328",5966508889044723328,253.61335884849785,-41.85920385789878,,,,,21.02854,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044728576",5966508889044728576,253.60749764890656,-41.85161657535714,,,,,20.838818,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889044733952",5966508889044733952,253.59739352807853,-41.84660120929769,,,,,20.947277,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889048423936",5966508889048423936,253.61463543448826,-41.84723348902458,-0.15063363260796292,-4.9703729380884525,-6.860878178054006,1.1310929,19.667248,2.083271,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889048430720",5966508889048430720,253.601766744651,-41.84829758937727,0.597039713274885,-3.4857767994175504,-3.006179446686299,1.0577526,16.292723,1.499466,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5601.3403,4.4535,-0.3099,974.566,1.5742,1.243,0.6748
"Gaia DR3 5966508889048433408",5966508889048433408,253.59860217025368,-41.847618134541506,0.7433514799471627,-8.796628180444236,-4.262535118476038,0.9838228,19.758177,1.6384583,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889049321728",5966508889049321728,253.61337833810208,-41.84763116419867,,,,,20.90772,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889049326464",5966508889049326464,253.60321786344556,-41.841436240824116,,,,,21.3373,1.1134472,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508889052039040",5966508889052039040,253.609555518919,-41.84586004646118,-0.2964851788989203,-4.1093845437520065,-7.615105110007187,1.075508,19.385508,3.03224,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919097823616",5966508919097823616,253.57231250403999,-41.87136138150804,0.43798747305020086,-0.6690707006577182,-3.1472824683235023,2.0220523,16.321358,1.5457258,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4646.008,4.355,-1.2246,823.3917,0.9497,0.7237,0.3912
"Gaia DR3 5966508919097824128",5966508919097824128,253.58159565828336,-41.87044649470398,0.6336538036160607,-0.4019704622752788,-2.0917608233712364,1.043816,15.357237,1.5244446,,"VARIABLE",0,true,false,false,true,false,true,true,5506.791,4.1463,-0.9913,1013.6599,1.6071,1.2664,0.6959
"Gaia DR3 5966508919098872320",5966508919098872320,253.58317667446465,-41.88304713069788,0.6135858021214253,-0.8139670519657076,-1.905646734440443,1.0683475,17.92027,2.5575256,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3977.2327,4.3022,-0.2739,807.3969,2.3445,1.5916,0.8902
"Gaia DR3 5966508919098875392",5966508919098875392,253.58026745108,-41.881180225199486,0.541645411568438,-1.3253642451460552,-2.222020483196321,1.0523167,17.900305,2.0008335,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4870.7446,4.7872,-1.461,685.4844,2.2353,1.6627,0.9147
"Gaia DR3 5966508919098878208",5966508919098878208,253.5832593812024,-41.87780467623076,0.81377746076923,-0.43106537939560957,0.09481518185113216,1.0463157,18.698528,2.2770176,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3902.1382,4.9015,-0.9879,533.2731,1.4608,1.0181,0.5523
"Gaia DR3 5966508919098882176",5966508919098882176,253.58558040295642,-41.873868079523014,0.7170015181041242,-0.7482011430025675,-2.0760118128278893,1.0534968,17.927301,2.5768719,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3722.0784,4.1463,-0.3354,825.6128,1.9142,1.2694,0.7388
"Gaia DR3 5966508919098883456",5966508919098883456,253.58512167675244,-41.872069798914126,-0.13741711635946086,-1.2161567720611732,-1.8664042822973834,0.9684581,19.193142,2.7888298,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919098884992",5966508919098884992,253.57177580413295,-41.873176741338796,0.5222192205233442,0.7428658320186328,1.3030069408794662,0.98835367,17.56393,1.8354778,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4404.705,4.334,-1.5305,1001.6763,1.3485,0.9953,0.5425
"Gaia DR3 5966508919098886784",5966508919098886784,253.57722943523953,-41.87364977324892,0.6594851918408511,-0.40246900096065685,-1.962738527272378,1.0631393,17.362503,2.240076,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4077.216,4.1994,-0.7502,802.3289,1.9246,1.3447,0.7365
"Gaia DR3 5966508919105776000",5966508919105776000,253.56759900471707,-41.87008056321885,0.4802754991971047,-0.3685408188102589,-1.9223254435301675,1.016813,17.782145,2.3552704,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4047.024,4.6434,0.1272,575.9769,1.7759,1.2142,0.6854
"Gaia DR3 5966508919105776768",5966508919105776768,253.5684374489067,-41.86790429157999,0.7003530864377401,-0.3719115768030561,0.6994518562728933,0.9502952,17.299112,2.0183334,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4555.234,4.3289,-1.3493,879.2697,2.0317,1.4867,0.8118
"Gaia DR3 5966508919105776896",5966508919105776896,253.5687886829189,-41.871657720916524,-0.7228466701666921,0.026798070269413943,-2.904680000760481,1.033356,20.381973,3.0505447,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919105778048",5966508919105778048,253.5699507780671,-41.866308015132816,0.7292096115159867,-0.7302357928153999,-2.068750537306146,1.0598129,17.558401,2.1062927,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4031.411,4.3504,-0.6178,896.2483,1.3424,0.9494,0.5132
"Gaia DR3 5966508919105779840",5966508919105779840,253.57168297958157,-41.87549940227906,0.3624579612066884,-3.157265332093344,-5.51144643968005,1.1457614,19.871513,2.9531975,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919105781632",5966508919105781632,253.57377075301122,-41.864955847462895,0.541092860807568,-0.3883748074899509,-1.8512983591607965,0.97539353,18.139637,2.605425,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3610.8906,4.2143,-0.7463,694.7477,1.6182,1.0714,0.6364
"Gaia DR3 5966508919105783936",5966508919105783936,253.57577370490552,-41.8648667969302,,,,,20.349203,2.9104958,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919105787392",5966508919105787392,253.5797238943553,-41.8683112638821,-0.021481002856938824,-2.3945024221806417,-4.123232225040126,1.0119975,19.424246,2.7590122,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919105787520",5966508919105787520,253.57977757254707,-41.87295621528485,0.33478984154518227,1.24683255033067,-0.6333182220641183,1.1403898,20.180462,1.9164257,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508919105793024",5966508919105793024,253.5867016313635,-41.87483114116993,2.54700432667318,-4.023488811401013,-5.842367753073159,1.3708798,19.801199,3.9858704,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394795264",5966508923394795264,253.5847239941807,-41.87982236325171,,,,,20.111923,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394803968",5966508923394803968,253.5792176102102,-41.88063505358111,-0.2687863422516115,-1.2118832567432265,-5.212659152353664,1.0909365,19.17643,3.853613,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394806272",5966508923394806272,253.58360896574018,-41.87790350475216,,,,,20.44497,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394814848",5966508923394814848,253.57888966924634,-41.87825492041032,0.2502829448839773,-4.752302302758848,-9.84547164151006,1.141804,19.367006,3.0160656,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394826752",5966508923394826752,253.58168972704084,-41.87307998172264,0.850161116878598,1.7589824807044283,-2.9746935146363644,1.0256151,20.176426,1.5070038,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394829056",5966508923394829056,253.5737584678348,-41.87707762357143,0.5179947522222136,-0.5288801601681891,-2.453772038470744,1.0240372,18.464708,2.5853443,,"VARIABLE",0,false,false,false,true,false,true,false,3511.28,4.5199,-0.732,478.4224,1.6308,1.0781,0.62
"Gaia DR3 5966508923394834432",5966508923394834432,253.5788519269173,-41.872672476026196,1.184643098202513,-1.4760230794448828,-2.4598243049067117,0.99781275,19.585966,2.6552124,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394834560",5966508923394834560,253.57709819296838,-41.87293804436917,0.2190094817261154,-1.1216609945123932,-5.3069638608556176,0.9741805,17.956007,2.4408932,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 5966508923394860800",5966508923394860800,253.57052151826628,-41.87123162061978,-1.365393587902945,6.973543792520961,-1.2739017172390716,2.1793342,19.822372,1.2795811,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394868736",5966508923394868736,253.56760566267914,-41.87094612287909,1.9706047819551484,-0.8445401588195929,-1.9303671476633513,1.0352956,19.800936,2.5632153,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394871296",5966508923394871296,253.57104478896917,-41.86793318812423,0.72755834755927,-7.289309040757082,-4.263673500533663,1.2259781,19.660957,2.3982582,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923394876672",5966508923394876672,253.57137047051825,-41.866246893665256,0.30621981603124787,-0.7892386176525579,-2.568668687350841,1.1501799,20.04397,1.9949303,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923397258880",5966508923397258880,253.58463352432443,-41.88215600454629,0.24329414503178187,-0.2904115833846081,-2.3576636432122235,0.9521211,19.57568,2.050764,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923397261696",5966508923397261696,253.58340348658044,-41.88117789262604,1.062674572271213,-0.8137600108600959,-1.3582584122120116,1.0153819,19.830078,1.1087723,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923397265920",5966508923397265920,253.58130630843547,-41.88013281882076,1.3939812077028886,-4.243257991144663,-4.669437552496034,1.1004335,19.31156,2.3364754,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923397273728",5966508923397273728,253.57817276156672,-41.87707451152135,1.852000216192405,-1.2808895962152338,-1.4578496972227861,1.0903057,19.77774,3.0858498,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398359936",5966508923398359936,253.58385730864407,-41.880395421691716,-0.3904437550137955,-2.1873412621998547,-4.849945225733206,1.0404856,20.331736,1.7263565,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398362880",5966508923398362880,253.5753042738769,-41.87302797114921,,,,,20.250563,3.0509853,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398364288",5966508923398364288,253.5681769014455,-41.87251718244927,0.7340866811027339,-0.35503554006247745,-3.787967030097581,1.3858117,19.959808,3.0945206,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398368128",5966508923398368128,253.57002576924796,-41.86380244217639,0.6778620225010559,-1.5516661439477462,-2.1545976994768763,0.9886518,19.372204,2.4624443,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398701824",5966508923398701824,253.5759181581772,-41.871458244195715,,,,,20.85358,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923398701952",5966508923398701952,253.57630265389406,-41.87179124672461,,,,,20.15424,2.4143677,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923402601600",5966508923402601600,253.57635713421288,-41.87812925533435,,,,,20.856262,-0.516798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403491328",5966508923403491328,253.57290182914855,-41.86309052799045,1.1710355601929268,0.5736897335451785,-2.076388760390423,0.94265234,20.358465,2.4298744,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403491456",5966508923403491456,253.57857058075598,-41.868273709618855,,,,,20.574812,2.6068783,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403947648",5966508923403947648,253.58219737493994,-41.87917501390988,,,,,20.68137,1.8844681,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403950720",5966508923403950720,253.58469219026355,-41.87124413880806,,,,,20.877926,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403952768",5966508923403952768,253.5817208835309,-41.86915157657367,,,,,20.899965,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403958272",5966508923403958272,253.57180037439562,-41.86770577429297,,,,,20.67231,1.4881687,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403960320",5966508923403960320,253.57216878058128,-41.865806580191894,,,,,20.770538,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923403963776",5966508923403963776,253.571347252593,-41.861871067721424,,,,,20.882776,2.7880688,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 5966508923408147072",5966508923408147072,253.58463688121685,-41.87999785376592,0.7944139836135974,-0.5176736294105108,-1.8408544048300974,1.0346013,17.491491,2.2798843,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5164.7515,4.6682,-0.9721,553.9139,3.2489,2.3846,1.3188
